X_Local,Y_Local,Z_Local,Mean_Amplitude
-7.527926049745676,7.5293046645298025,0.0,5935.891567501669
-7.611110191132845,7.445206578744712,0.0,6073.489642908818
-7.694294545579342,7.359207211895707,0.0,6661.38278051295
-7.777479131714628,7.271239075803604,0.0,7494.216988578066
-7.860663970391335,7.181229789272957,0.0,8198.161244513594
-7.943849085027441,7.08910156903246,0.0,8517.789012987532
-8.02703450201366,6.99477064993786,0.0,8400.932256498532
-8.110220251200996,6.8981466220108025,0.0,7886.444980610398
-8.193406366487514,6.799131669217155,0.0,7057.478755820805
-8.276592886528697,6.6976196915331325,0.0,6059.970135243744
-8.359779855602856,6.593495287600232,0.0,5243.140743775542
-8.442967324672626,6.486632569851643,0.0,4960.731851789276
-8.526155352696335,6.376893777023215,0.0,5286.3207353605185
-8.609344008260765,6.26412763991717,0.0,5826.612156058689
-8.692533371631058,6.148167444436611,0.0,6177.390850239106
-8.775723537347698,6.028828720223474,0.0,6197.397736309743
-8.85891461754884,5.905906462240093,0.0,5965.750037797858
-8.942106746265889,5.779171764200806,0.0,5737.017791370063
-9.025300085042169,5.648367703743057,0.0,5643.434345065117
-9.108494830375824,5.513204264923138,0.0,5843.810669496621
-9.191691223717788,5.3733520068556055,0.0,6261.323039287649
9.619211745751175,5.623275356011681,0.0,5645.869113856132
9.532145752718886,5.7696323702684005,0.0,5284.673751930701
9.445081484346456,5.911082480661339,0.0,5810.527096722576
9.358018687952676,6.04797045090782,0.0,7010.0229714273
9.270957157899948,6.180599786065215,0.0,8030.40564178355
9.183896725131312,6.309239358373403,0.0,8191.241001128957
9.09683724938134,6.434128720922035,0.0,7351.761285746811
9.009778613296149,6.555482413866807,0.0,6019.629215017638
8.922720717938027,6.6734934875824345,0.0,5135.540427995608
8.835663479308563,6.78833641030986,0.0,5074.663019136975
8.748606825630898,6.9001694870235,0.0,5326.41582082641
8.66155069520445,7.009136886488163,0.0,5289.959108024136
8.574495034696236,7.115370351506325,0.0,5143.875923536991
8.487439797768484,7.218990650941539,0.0,5473.249786921001
8.400384943967785,7.320108819702412,0.0,6103.501762010439
8.313330437819417,7.418827223406064,0.0,6283.092804716642
8.226276248083956,7.5152404771461185,0.0,5804.986593397722
8.139222347143216,7.609436242120052,0.0,5439.3759942691495
8.05216871049001,7.70149591942574,0.0,5740.779940532432
7.965115316301815,7.791495256825863,0.0,5951.080399401005
7.878062145082685,7.879504881484678,0.0,6181.839220980443
7.791009179360974,7.965590769443201,0.0,9256.469353091352
7.703956403432988,8.04981466079372,0.0,15887.319115962375
7.616903803144632,8.132234428050294,0.0,23252.897618554634
7.529851365704629,8.212904404016998,0.0,29060.06028089676
7.442799079524108,8.291875674475634,0.0,32067.10088100556
7.35574693407834,8.369196340206313,0.0,32124.775800245374
7.268694919787095,8.444911752184682,0.0,29850.386100811593
7.181643027910805,8.51906472324197,0.0,26034.751262892405
7.094591250460103,8.591695719008012,0.0,21290.62956659558
7.007539580116807,8.662843030565776,0.0,16196.134265550038
6.92048801016467,8.7325429309161,0.0,11652.743366881328
6.833436534428531,8.800829817071971,0.0,8739.24596914147
